11-Jan-2017 02-41-33	Taking a break
11-Jan-2017 02-41-34	Test trial 49 begins
11-Jan-2017 02-41-45	Test trial 49 end
11-Jan-2017 02-41-45	Test trial 50 begins
11-Jan-2017 02-41-52	Test trial 50 end
11-Jan-2017 02-41-52	Test trial 51 begins
11-Jan-2017 02-41-57	Test trial 51 end
11-Jan-2017 02-41-57	Test trial 52 begins
11-Jan-2017 02-42-04	Test trial 52 end
11-Jan-2017 02-42-04	Test trial 53 begins
11-Jan-2017 02-42-11	Test trial 53 end
11-Jan-2017 02-42-11	Test trial 54 begins
11-Jan-2017 02-42-33	Test trial 54 end
11-Jan-2017 02-42-33	Test trial 55 begins
11-Jan-2017 02-42-39	Test trial 55 end
11-Jan-2017 02-42-39	Test trial 56 begins
11-Jan-2017 02-42-45	Test trial 56 end
11-Jan-2017 02-42-45	Test trial 57 begins
11-Jan-2017 02-42-53	Test trial 57 end
11-Jan-2017 02-42-53	Test trial 58 begins
11-Jan-2017 02-42-56	Test trial 58 end
11-Jan-2017 02-42-56	Test trial 59 begins
11-Jan-2017 02-43-00	Test trial 59 end
11-Jan-2017 02-43-00	Test trial 60 begins
11-Jan-2017 02-43-06	Test trial 60 end
11-Jan-2017 02-43-06	Test trial 61 begins
11-Jan-2017 02-43-11	Test trial 61 end
11-Jan-2017 02-43-11	Test trial 62 begins
11-Jan-2017 02-43-23	Test trial 62 end
11-Jan-2017 02-43-23	Test trial 63 begins
11-Jan-2017 02-43-29	Test trial 63 end
11-Jan-2017 02-43-29	Test trial 64 begins
11-Jan-2017 02-43-35	Test trial 64 end
11-Jan-2017 02-43-35	Test trial 65 begins
11-Jan-2017 02-43-42	Test trial 65 end
11-Jan-2017 02-43-42	Test trial 66 begins
11-Jan-2017 02-43-50	Test trial 66 end
11-Jan-2017 02-43-50	Test trial 67 begins
11-Jan-2017 02-43-55	Test trial 67 end
11-Jan-2017 02-43-55	Test trial 68 begins
11-Jan-2017 02-44-01	Test trial 68 end
11-Jan-2017 02-44-01	Test trial 69 begins
11-Jan-2017 02-44-07	Test trial 69 end
11-Jan-2017 02-44-07	Test trial 70 begins
11-Jan-2017 02-44-12	Test trial 70 end
11-Jan-2017 02-44-12	Test trial 71 begins
11-Jan-2017 02-44-19	Test trial 71 end
11-Jan-2017 02-44-19	Test trial 72 begins
11-Jan-2017 02-44-25	Test trial 72 end
11-Jan-2017 02-44-25	Taking a break
11-Jan-2017 02-44-26	Test trial 73 begins
11-Jan-2017 02-44-36	Test trial 73 end
11-Jan-2017 02-44-36	Test trial 74 begins
11-Jan-2017 02-44-40	Test trial 74 end
11-Jan-2017 02-44-40	Test trial 75 begins
11-Jan-2017 02-44-46	Test trial 75 end
11-Jan-2017 02-44-46	Test trial 76 begins
11-Jan-2017 02-44-52	Test trial 76 end
11-Jan-2017 02-44-52	Test trial 77 begins
11-Jan-2017 02-45-00	Test trial 77 end
11-Jan-2017 02-45-00	Test trial 78 begins
11-Jan-2017 02-45-05	Test trial 78 end
11-Jan-2017 02-45-05	Test trial 79 begins
11-Jan-2017 02-45-12	Test trial 79 end
11-Jan-2017 02-45-12	Test trial 80 begins
11-Jan-2017 02-45-16	Test trial 80 end
11-Jan-2017 02-45-16	Test trial 81 begins
11-Jan-2017 02-45-22	Test trial 81 end
11-Jan-2017 02-45-22	Test trial 82 begins
11-Jan-2017 02-45-27	Test trial 82 end
11-Jan-2017 02-45-27	Test trial 83 begins
11-Jan-2017 02-45-33	Test trial 83 end
11-Jan-2017 02-45-33	Test trial 84 begins
11-Jan-2017 02-45-37	Test trial 84 end
11-Jan-2017 02-45-37	Test trial 85 begins
11-Jan-2017 02-45-42	Test trial 85 end
11-Jan-2017 02-45-42	Test trial 86 begins
11-Jan-2017 02-45-47	Test trial 86 end
11-Jan-2017 02-45-47	Test trial 87 begins
11-Jan-2017 02-45-51	Test trial 87 end
11-Jan-2017 02-45-51	Test trial 88 begins
11-Jan-2017 02-45-54	Test trial 88 end
11-Jan-2017 02-45-54	Test trial 89 begins
11-Jan-2017 02-45-59	Test trial 89 end
11-Jan-2017 02-45-59	Test trial 90 begins
11-Jan-2017 02-46-06	Test trial 90 end
11-Jan-2017 02-46-06	Test trial 91 begins
11-Jan-2017 02-46-12	Test trial 91 end
11-Jan-2017 02-46-12	Test trial 92 begins
11-Jan-2017 02-46-17	Test trial 92 end
11-Jan-2017 02-46-17	Test trial 93 begins
11-Jan-2017 02-46-22	Test trial 93 end
11-Jan-2017 02-46-22	Test trial 94 begins
11-Jan-2017 02-46-31	Test trial 94 end
11-Jan-2017 02-46-31	Test trial 95 begins
11-Jan-2017 02-46-49	Test trial 95 end
11-Jan-2017 02-46-49	Test trial 96 begins
11-Jan-2017 02-46-53	Test trial 96 end
11-Jan-2017 02-46-53	Taking a break
11-Jan-2017 02-46-54	Test trial 97 begins
11-Jan-2017 02-47-01	Test trial 97 end
11-Jan-2017 02-47-01	Test trial 98 begins
11-Jan-2017 02-47-07	Test trial 98 end
